buffer,,bm3-wt-5_1000-sample8,,bm3-wt-5_100-sample49,,
493.006073,-0.001676964574,493.006073,0.01750023104,493.006073,0.03347512335,
491.98172,8.626061026E-005,491.98172,0.01897224598,491.98172,0.0336763151,
490.9950256,-0.0005623449688,490.9950256,0.01737649366,490.9950256,0.03143099323,
490.0081787,0.0008568419144,490.0081787,0.01952576637,490.0081787,0.03425434232,
488.9831543,-0.0008073055651,488.9831543,0.01936712861,488.9831543,0.03367088735,
487.9958496,-0.001223354717,487.9958496,0.01940153167,487.9958496,0.03356505185,
487.0084229,-0.00174776779,487.0084229,0.01863670535,487.0084229,0.03209878504,
485.9826965,-0.0001108813303,485.9826965,0.01935191639,485.9826965,0.0329478085,
484.994812,-0.001882483601,484.994812,0.0229280442,484.994812,0.03637265787,
484.0067444,-0.0006148740067,484.0067444,0.0194325801,484.0067444,0.03283991292,
483.0184937,-0.0001069476493,483.0184937,0.01882827096,483.0184937,0.03163338453,
481.9919739,-0.001205078559,481.9919739,0.01971114427,481.9919739,0.03265269846,
481.0033264,-9.069496446E-005,481.0033264,0.02036518604,481.0033264,0.03318915516,
480.0144958,8.335361599E-006,480.0144958,0.02026517503,480.0144958,0.03374040499,
478.9873657,0.0003520105965,478.9873657,0.02186949924,478.9873657,0.03524895385,
477.9981384,-0.0005455405335,477.9981384,0.02082501724,477.9981384,0.03387323394,
477.008606,0.001147694071,477.008606,0.0225016661,477.008606,0.03603381291,
476.0189514,0.0003487463109,476.0189514,0.02137870342,476.0189514,0.03478473425,
474.9910889,-0.0002832036698,474.9910889,0.02170837112,474.9910889,0.03528831527,
474.0009766,0.001088236459,474.0009766,0.02376854792,474.0009766,0.03678315505,
473.0107422,1.488468661E-005,473.0107422,0.02260576747,473.0107422,0.03643855825,
471.9821472,0.0008431992028,471.9821472,0.02335992083,471.9821472,0.03689020127,
470.9915161,-8.904681636E-006,470.9915161,0.02352759428,470.9915161,0.03692861646,
470.0007019,0.0005847692373,470.0007019,0.02291696332,470.0007019,0.03738048673,
469.0096741,-0.0001576686918,469.0096741,0.02216276154,469.0096741,0.03684627265,
468.0184326,0.002776845125,468.0184326,0.02570675127,468.0184326,0.04008535296,
466.9889832,-0.0002184226323,466.9889832,0.02321825363,466.9889832,0.03880995139,
465.9973755,0.001325025223,465.9973755,0.02402161993,465.9973755,0.04039984569,
465.0055237,-3.106205259E-005,465.0055237,0.02317658439,465.0055237,0.03973772749,
464.0135498,-0.0005332857836,464.0135498,0.02428179048,464.0135498,0.04041862488,
462.9832153,-0.0003702703107,462.9832153,0.02387607098,462.9832153,0.04087875411,
461.9908447,-0.0003668045392,461.9908447,0.02394961938,461.9908447,0.04114646465,
460.9983215,0.0002275972947,460.9983215,0.02435973287,460.9983215,0.04247197509,
460.0055847,0.0007385329809,460.0055847,0.02355751768,460.0055847,0.04198919609,
459.0126343,0.0003006919287,459.0126343,0.02369989827,459.0126343,0.04282008111,
457.9812927,0.001290544984,457.9812927,0.02401415072,457.9812927,0.04441035911,
456.9879456,-0.0001468521514,456.9879456,0.02378558181,456.9879456,0.04473856091,
455.9944763,-0.000337784033,455.9944763,0.02431163006,455.9944763,0.04526028782,
455.0007935,0.001146032941,455.0007935,0.02481279708,455.0007935,0.04716847837,
454.0069275,-6.72465394E-005,454.0069275,0.02447213978,454.0069275,0.0481158942,
453.0128174,0.0002593771787,453.0128174,0.02537282929,453.0128174,0.05021005869,
452.0186157,0.000178934788,452.0186157,0.024683889,452.0186157,0.05084498599,
450.9859009,0.0004333919787,450.9859009,0.0248770453,450.9859009,0.05183053389,
449.9913025,-0.001091067912,449.9913025,0.02465048991,449.9913025,0.05336727202,
448.996521,-0.0008295772714,448.996521,0.02496293746,448.996521,0.05443279818,
448.0015259,-0.0005603801692,448.0015259,0.02522298694,448.0015259,0.05580684915,
447.0063782,0.0001860305201,447.0063782,0.02530573495,447.0063782,0.05730368942,
446.0109863,4.685613021E-005,446.0109863,0.02564798109,446.0109863,0.05888473243,
445.0154724,0.0003122711205,445.0154724,0.02608370036,445.0154724,0.06130800769,
443.9814758,0.001132536912,443.9814758,0.02730498835,443.9814758,0.06435378641,
442.9855652,0.0003913391265,442.9855652,0.02729109675,442.9855652,0.06522218138,
441.9894714,-1.936227272E-005,441.9894714,0.0267910827,441.9894714,0.06803163886,
440.9931946,0.0003273219627,440.9931946,0.02677596733,440.9931946,0.06883071363,
439.9967651,-0.0007629137835,439.9967651,0.02669304796,439.9967651,0.07244516164,
439.0001831,-0.0003823227307,439.0001831,0.0270981025,439.0001831,0.07563078403,
438.0033264,-6.383010623E-005,438.0033264,0.02730537578,438.0033264,0.07996400446,
437.0063477,-0.0004840565962,437.0063477,0.02787608467,437.0063477,0.08259859681,
436.0092468,-0.0005501941196,436.0092468,0.02896521613,436.0092468,0.08785549551,
435.0118408,-6.067247159E-005,435.0118408,0.02956953645,435.0118408,0.09119727463,
434.0143433,-7.226761227E-005,434.0143433,0.02965361625,434.0143433,0.09732535481,
433.0166016,-0.001441111439,433.0166016,0.02975304052,433.0166016,0.09983485192,
432.0187683,0.0004383670748,432.0187683,0.03204981983,432.0187683,0.1078292578,
430.9823914,0.0004644872679,430.9823914,0.03252975643,430.9823914,0.1156127825,
429.9841309,0.00102333806,429.9841309,0.0329955928,429.9841309,0.1201061681,
428.9857178,-0.002126804087,428.9857178,0.03324943036,428.9857178,0.1243408397,
427.9871521,0.001364312135,427.9871521,0.03385943547,427.9871521,0.1301774681,
426.9884033,-0.0008595983381,426.9884033,0.03307659179,426.9884033,0.1351715475,
425.9894714,-0.001881968114,425.9894714,0.03431560844,425.9894714,0.1384852827,
424.9903564,-0.000221889597,424.9903564,0.03433037177,424.9903564,0.146870032,
423.9911194,-0.0006585571682,423.9911194,0.03437477723,423.9911194,0.1488082111,
422.9916687,0.003364246106,422.9916687,0.03750348464,422.9916687,0.1533595026,
421.9920349,-0.0004775405687,421.9920349,0.03583003581,421.9920349,0.1601083577,
420.9922485,0.001631755033,420.9922485,0.03679679334,420.9922485,0.1583660841,
419.9923096,0.002660251921,419.9923096,0.03760667145,419.9923096,0.1600721627,
418.992157,0.0002171857923,418.992157,0.03533860296,418.992157,0.1598408818,
417.9918518,0.0002663706255,417.9918518,0.03655773774,417.9918518,0.1635570824,
416.991394,0.0008302831557,416.991394,0.03643709421,416.991394,0.1618302912,
415.9907227,-0.0006842481089,415.9907227,0.03624308854,415.9907227,0.1612837017,
414.9899292,0.001171910204,414.9899292,0.03692836314,414.9899292,0.1633447856,
413.9888916,0.0007507462287,413.9888916,0.03664920852,413.9888916,0.1598489583,
412.9878235,0.0006505094934,412.9878235,0.0365623869,412.9878235,0.1570502669,
411.9864502,-2.371089977E-005,411.9864502,0.03721124679,411.9864502,0.1547884941,
410.9850159,0.0003513888223,410.9850159,0.0360798575,410.9850159,0.1552232951,
409.9833069,0.000876995502,409.9833069,0.03638628125,409.9833069,0.1514429599,
408.9815063,-0.001143119996,408.9815063,0.0353805311,408.9815063,0.1479605436,
408.0180054,0.0001813949639,408.0180054,0.03579748422,408.0180054,0.1468312293,
407.0158691,0.0005164213362,407.0158691,0.03675563261,407.0158691,0.1433644444,
406.0135803,-0.0007965051918,406.0135803,0.03764760494,406.0135803,0.1399353892,
405.0111084,-0.0001127963988,405.0111084,0.03701616079,405.0111084,0.1384353638,
404.0084229,0.002218336798,404.0084229,0.03879158199,404.0084229,0.135784477,
403.0056152,9.294057236E-005,403.0056152,0.03583799303,403.0056152,0.131455034,
402.002655,0.0006816980895,402.002655,0.0375819169,402.002655,0.1303962767,
400.9994812,0.0004748787615,400.9994812,0.03790878132,400.9994812,0.1293709725,
399.9961853,0.00192029262,399.9961853,0.03925208375,399.9961853,0.128568545,
398.9927063,0.001157167484,398.9927063,0.0388892144,398.9927063,0.1275874376,
397.9891052,-0.0004465104139,397.9891052,0.03721417859,397.9891052,0.1256445795,
396.9852905,-0.001974074636,396.9852905,0.0379393734,396.9852905,0.1226519272,
395.9813538,-0.0002686649968,395.9813538,0.03963346407,395.9813538,0.1223145574,
395.0158691,-0.002827001037,395.0158691,0.03936067596,395.0158691,0.1215032488,
394.0115967,-0.001852739369,394.0115967,0.03794228658,394.0115967,0.1173519492,
393.0071716,0.0008329285774,393.0071716,0.03896393254,393.0071716,0.116225332,
392.0025635,0.002637906,392.0025635,0.04331902787,392.0025635,0.1209483519,
390.9978027,0.0005222526379,390.9978027,0.03925571218,390.9978027,0.1115153357,
389.9928894,-0.0027214929,389.9928894,0.03790222853,389.9928894,0.1103938669,
388.987793,-0.0008252883563,388.987793,0.03949441388,388.987793,0.111301586,
387.9825745,0.0007768333307,387.9825745,0.04196581617,387.9825745,0.1126265302,
387.0158691,-0.001042056945,387.0158691,0.03932224587,387.0158691,0.1083108187,
386.0103149,-0.0005763050285,386.0103149,0.03927761316,386.0103149,0.1079851389,
385.0046387,-0.0003979438334,385.0046387,0.03948641941,385.0046387,0.1057183519,
383.9987793,0.002154570073,383.9987793,0.04061194509,383.9987793,0.1065303236,
382.9927673,0.001117406297,382.9927673,0.0389200449,382.9927673,0.1021797433,
381.9866028,0.002702186583,381.9866028,0.03856293857,381.9866028,0.1047320291,
381.0189514,4.105708649E-005,381.0189514,0.03783031926,381.0189514,0.1019425541,
380.0124512,0.001526560867,380.0124512,0.03786816448,380.0124512,0.1018089801,
379.0058594,0.0002735455055,379.0058594,0.03761093318,379.0058594,0.1007291749,
377.9990845,-0.0009759425884,377.9990845,0.03794991225,377.9990845,0.1018068567,
376.992157,0.0005217342987,376.992157,0.03590327501,376.992157,0.09680369496,
375.9850159,0.0005343043013,375.9850159,0.03479968384,375.9850159,0.09684639424,
375.0165405,0.0004189074971,375.0165405,0.03477744386,375.0165405,0.09689314663,
374.0091553,0.001463311259,374.0091553,0.03620980307,374.0091553,0.09910023212,
373.0016174,-0.0005325101665,373.0016174,0.03544186801,373.0016174,0.0969889015,
371.993927,0.005742155481,371.993927,0.0402318351,371.993927,0.1053934246,
370.9860535,0.0008499167743,370.9860535,0.03496827185,370.9860535,0.09906959534,
370.0168457,-4.141735189E-006,370.0168457,0.03590844944,370.0168457,0.09978546947,
369.008667,0.001356599852,369.008667,0.03718744218,369.008667,0.1017384678,
368.0003967,-0.002112378366,368.0003967,0.03460865095,368.0003967,0.101795271,
366.9919128,0.0006841352442,366.9919128,0.03450230509,366.9919128,0.09980042279,
365.9833374,-0.001165116322,365.9833374,0.03201498464,365.9833374,0.09961508214,
365.0134277,-0.001461906009,365.0134277,0.03269891441,365.0134277,0.1024684533,
364.0045166,-0.002417274052,364.0045166,0.03338437155,364.0045166,0.1018337235,
362.9954834,0.00396336196,362.9954834,0.03590442613,362.9954834,0.1071020663,
361.9862976,0.0006233930471,361.9862976,0.03696373105,361.9862976,0.1047011614,
361.0157776,0.004162754864,361.0157776,0.03448795527,361.0157776,0.1010040194,
360.0063171,0.004443067592,360.0063171,0.03520939872,360.0063171,0.1030339152,
358.9966736,0.002983695362,358.9966736,0.03951907903,358.9966736,0.1081290171,
357.986908,0.0008393087774,357.986908,0.03621419147,357.986908,0.10570997,
357.0158386,-0.001706566196,357.0158386,0.02853776701,357.0158386,0.09647889435,
356.0057983,-0.002747679362,356.0057983,0.02962980792,356.0057983,0.10159152,
354.9956055,0.005165074486,354.9956055,0.03665532172,354.9956055,0.1068862081,
353.98526,0.003244261257,353.98526,0.03255472705,353.98526,0.1054663137,
353.0136414,-0.00199881196,353.0136414,0.02692053467,353.0136414,0.09707761556,
352.0029907,-0.001207711641,352.0029907,0.02784721553,352.0029907,0.09933470935,
350.9922485,-0.001100105233,350.9922485,0.03207528964,350.9922485,0.1032641232,
349.9812927,0.004113126546,349.9812927,0.03129276261,349.9812927,0.1039580405,
349.0091248,-0.002084710868,349.0091248,0.02818368003,349.0091248,0.09760313481,
347.9979248,0.002202153439,347.9979248,0.02970680408,347.9979248,0.09993711859,
346.9866028,-0.003324256744,346.9866028,0.02886608243,346.9866028,0.09941853583,
346.0140381,-0.001835211529,346.0140381,0.02774135396,346.0140381,0.1002458334,
345.0024109,-0.002169047482,345.0024109,0.02963726409,345.0024109,0.09959258884,
343.9906616,0.003977573477,343.9906616,0.02919594571,343.9906616,0.09922838211,
343.0177002,0.004642340355,343.0177002,0.03279714286,343.0177002,0.09913330525,
342.0056458,-0.0006322960835,342.0056458,0.02836773358,342.0056458,0.09948698431,
340.9934998,0.003711502301,340.9934998,0.03222994134,340.9934998,0.1010968238,
339.9811707,0.004486508667,339.9811707,0.02900664322,339.9811707,0.1010879055,
339.0076904,-0.003030279884,339.0076904,0.02878165618,339.0076904,0.09672480077,
337.9951172,-0.003574134782,337.9951172,0.02576544695,337.9951172,0.09495262057,
336.9823608,-9.292068717E-005,336.9823608,0.02005033568,336.9823608,0.09338974208,
336.0084839,-0.0007689087652,336.0084839,0.02863110416,336.0084839,0.09598285705,
334.9954834,0.0009674258181,334.9954834,0.0281440448,334.9954834,0.09863241017,
333.9823608,-0.002109802328,333.9823608,0.02609458566,333.9823608,0.09737558663,
333.0080872,0.001321545918,333.0080872,0.02926530503,333.0080872,0.09679996967,
331.9946899,-0.004421672784,331.9946899,0.02902543359,331.9946899,0.1015166864,
330.9811707,-0.005800448358,330.9811707,0.02940178476,330.9811707,0.09546642005,
330.0064697,-0.00643711444,330.0064697,0.0241433531,330.0064697,0.09912403673,
328.9926758,0.0003327362356,328.9926758,0.02726320177,328.9926758,0.100691177,
328.0177612,0.001902196556,328.0177612,0.03007092886,328.0177612,0.09838032722,
327.0037537,0.0003132814018,327.0037537,0.02711160295,327.0037537,0.1024936959,
325.9895325,0.003493841039,325.9895325,0.03499576449,325.9895325,0.1065051854,
325.0142212,-0.0007231692434,325.0142212,0.02689147927,325.0142212,0.1078808904,
323.9997559,0.001610734966,323.9997559,0.03346080706,323.9997559,0.1028815731,
322.9851685,-0.004115052987,322.9851685,0.03312830254,322.9851685,0.1023567393,
322.0095215,-0.005855105817,322.0095215,0.02989045158,322.0095215,0.1016243547,
320.9946594,-0.01449862402,320.9946594,0.02851241827,320.9946594,0.09755465388,
320.0187378,-0.007946685888,320.0187378,0.033534877,320.0187378,0.100179255,
319.0036316,0.002334915334,319.0036316,0.03925194219,319.0036316,0.1033831984,
317.9884033,-0.0004131505557,317.9884033,0.03653923795,317.9884033,0.1109695435,
317.0121155,-0.004059304018,317.0121155,0.03914334998,317.0121155,0.1036722809,
315.9966431,-0.004108437337,315.9966431,0.03719996288,315.9966431,0.109768182,
314.9810486,-0.000937095785,314.9810486,0.03410372883,314.9810486,0.1140006259,
314.0043335,0.001175647951,314.0043335,0.0365193598,314.0043335,0.1135928333,
312.9884949,0.001025984646,312.9884949,0.04370895028,312.9884949,0.1261413395,
312.0115967,0.0008524585282,312.0115967,0.03863095492,312.0115967,0.1169450358,
310.9954834,-0.0007979004877,310.9954834,0.04460216686,310.9954834,0.1201004311,
310.0183105,0.001207445399,310.0183105,0.04390506074,310.0183105,0.1231971383,
309.0019531,0.01188168395,309.0019531,0.05130901933,309.0019531,0.1348586082,
307.9854431,0.006136158947,307.9854431,0.04410779104,307.9854431,0.1341239512,
307.0079651,0.007893417962,307.0079651,0.05432641506,307.0079651,0.1415424794,
305.9912109,0.001166589325,305.9912109,0.05213164538,305.9912109,0.1457015723,
305.0134888,-0.00342602306,305.0134888,0.04388249293,305.0134888,0.1424075216,
303.996521,0.002330491086,303.996521,0.0657132566,303.996521,0.1648792922,
303.0185242,-0.005284079816,303.0185242,0.05603008717,303.0185242,0.1647793651,
302.0013123,-0.0007447216776,302.0013123,0.05834624171,302.0013123,0.1754291356,
300.9839783,0.000985093764,300.9839783,0.06579002738,300.9839783,0.1947193295,
300.0056458,-0.003216762561,300.0056458,0.06686132401,300.0056458,0.2076087594,
298.9880371,0.004680908285,298.9880371,0.08452933282,298.9880371,0.2306959778,
298.009491,0.003248799127,298.009491,0.08923730999,298.009491,0.2511426508,
296.9916687,0.000630029419,296.9916687,0.09862119704,296.9916687,0.2724921703,
296.0128784,-0.00310451258,296.0128784,0.1051606014,296.0128784,0.2964731455,
294.994812,0.003487708746,294.994812,0.1159805804,294.994812,0.3220891058,
294.0158081,0.00569232041,294.0158081,0.1349356622,294.0158081,0.3601194322,
292.9975281,0.006507054437,292.9975281,0.1430712491,292.9975281,0.3863369823,
292.0182495,0.003941314761,292.0182495,0.1531614512,292.0182495,0.4224230945,
290.9997253,0.002245943295,290.9997253,0.1607801914,290.9997253,0.4502715468,
289.9810791,0.003844360821,289.9810791,0.1836416423,289.9810791,0.4834417403,
289.0014954,0.004163904581,289.0014954,0.1886577457,289.0014954,0.4888373911,
287.982605,0.003706280608,287.982605,0.2017009407,287.982605,0.5187782645,
287.0028076,0.004439223092,287.0028076,0.2213916928,287.0028076,0.5359559059,
285.9836731,-0.009513637051,285.9836731,0.2325766087,285.9836731,0.5748509169,
285.0036621,-0.02419650741,285.0036621,0.2087873071,285.0036621,0.5594975948,
283.9843445,-0.008534478955,283.9843445,0.2175712436,283.9843445,0.5101570487,
283.0040894,-0.003525454551,283.0040894,0.2131116092,283.0040894,0.5296378732,
281.9844971,0.01051782165,281.9844971,0.2002105862,281.9844971,0.5540137291,
281.0040283,0.09524739534,281.0040283,0.1708340645,281.0040283,0.2259354442,
279.9842834,-0.2329682112,279.9842834,0.1324100643,279.9842834,0.261947155,
279.0035706,-0.3786279559,279.0035706,-0.1120449752,279.0035706,10,
277.983551,10,277.983551,0.5485398173,277.983551,0.1876149327,
277.002655,0.7483841777,277.002655,10,277.002655,10,
275.9824524,0.1819155663,275.9824524,0.1129590347,275.9824524,0.01278689504,
275.0013123,0.2655582428,275.0013123,-0.001792780822,275.0013123,0.3407376111,
273.9808655,10,273.9808655,0.1554662436,273.9808655,-0.01721000858,
272.9995422,-0.2462912202,272.9995422,-0.2875234783,272.9995422,10,
272.0181274,-0.2462083846,272.0181274,10,272.0181274,-0.427747041,
270.9973145,-0.05077403039,270.9973145,-0.06075274944,270.9973145,0.008540951647,
270.015686,10,270.015686,0.1127545387,270.015686,10,
268.9946899,0.4418962598,268.9946899,0.1976569295,268.9946899,0.6381181479,
268.0128479,10,268.0128479,10,268.0128479,-0.3096679747,
266.9916382,10,266.9916382,-0.2956248522,266.9916382,-0.2182086408,
266.0095825,0.02674631588,266.0095825,10,266.0095825,10,
264.9881897,10,264.9881897,-0.3001547754,264.9881897,0.3484941721,
264.0059204,10,264.0059204,10,264.0059204,0.2481115311,
262.9842529,-0.3650394678,262.9842529,10,262.9842529,-0.2827639282,
262.0018311,10,262.0018311,10,262.0018311,-0.5855323076,
261.0192566,0.4821722806,261.0192566,-0.1780762374,261.0192566,0.4744142294,
259.9973145,-0.1090748757,259.9973145,10,259.9973145,0.01555937808,
259.0145874,-0.498916477,259.0145874,0.08139176667,259.0145874,0.03628580645,
257.9924011,-0.2386027873,257.9924011,10,257.9924011,0.3492665887,
257.0094604,-0.002296217019,257.0094604,10,257.0094604,10,
255.9870911,10,255.9870911,0.008875015192,255.9870911,0.8476570249,
255.0039673,0.04435066506,255.0039673,10,255.0039673,-0.3659787774,
253.981369,-0.2085874379,253.981369,-0.01117865462,253.981369,-0.2381923348,
252.9980164,10,252.9980164,0.2075264752,252.9980164,0.2239976525,
252.0145874,0.3860340118,252.0145874,0.299156636,252.0145874,0.6895420551,
250.991684,0.3660568297,250.991684,10,250.991684,0.2545813024,
250.0080414,10,250.0080414,0.3059936166,250.0080414,10,
248.9849854,0.4621991813,248.9849854,0.4339144826,248.9849854,10,
248.0011749,-0.08510400355,248.0011749,-0.1368620694,248.0011749,0.06445457041,
247.0172577,3.983727694,247.0172577,4.151175499,247.0172577,3.863203764,
245.993866,10,245.993866,0.1023934409,245.993866,0.4933394194,
245.0097656,3.732795715,245.0097656,4.132921219,245.0097656,4.576191425,
243.9861908,10,243.9861908,10,243.9861908,10,
243.0019073,0.4646679163,243.0019073,-0.01229085121,243.0019073,0.5522241592,
242.0175171,-0.0337940231,242.0175171,0.1392376572,242.0175171,0.1364274919,
240.9936371,-0.7484090924,240.9936371,-0.7693133354,240.9936371,-0.8741731048,
240.0090485,-0.5367190838,240.0090485,0.4284203649,240.0090485,-0.5193976164,
238.9850159,0.2052651495,238.9850159,0.0698504746,238.9850159,0.09187094867,
238.0002747,0.1389493644,238.0002747,0.3510560393,238.0002747,10,
237.0154114,-0.2122671902,237.0154114,-0.1579124779,237.0154114,10,
235.9910736,-0.5829635262,235.9910736,-0.3443177938,235.9910736,-0.711120069,
235.0060577,0.01152807474,235.0060577,-0.4210100472,235.0060577,-0.02100606635,
233.9815216,0.01438949537,233.9815216,0.04326549172,233.9815216,0.5716347098,
232.9963074,0.153184101,232.9963074,0.2612194121,232.9963074,0.4623896182,
232.0110016,10,232.0110016,10,232.0110016,-1.105741262,
230.9862061,0.1929549724,230.9862061,0.09479391575,230.9862061,0.4045984149,
230.0007019,10,230.0007019,-0.6666709781,230.0007019,-0.5984508991,
229.015152,-0.368740201,229.015152,10,229.015152,-0.2967041135,
227.9900665,10,227.9900665,0.04638016224,227.9900665,0.06907634437,
227.004303,-0.352031827,227.004303,-0.2801775634,227.004303,-0.06188359112,
226.0184784,-0.2467941344,226.0184784,-0.1563655287,226.0184784,0.2590612769,
224.9931641,4.348947048,224.9931641,3.769421577,224.9931641,4.17250061,
224.0071411,-0.1385307014,224.0071411,10,224.0071411,-0.1533267498,
222.9816284,-0.03668944165,222.9816284,0.2625706494,222.9816284,0.2635950744,
221.9954529,3.755125046,221.9954529,3.733460903,221.9954529,4.325864315,
221.009201,-0.170831427,221.009201,0.05201301351,221.009201,0.03190550953,
219.9833832,0.1344119608,219.9833832,0.3639443219,219.9833832,0.3543950021,
218.9969635,10,218.9969635,10,218.9969635,10,
218.0104523,-0.4181420803,218.0104523,-0.3068911433,218.0104523,-0.6259768605,
216.984375,0.2071588784,216.984375,0.5276324749,216.984375,0.1114586219,
215.9977112,0.1493969262,215.9977112,0.1529749036,215.9977112,0.06500986964,
215.0109406,-0.7443239689,215.0109406,-0.8232241869,215.0109406,-0.9922613502,
213.9846344,10,213.9846344,10,213.9846344,10,
212.9976959,-0.1093318239,212.9976959,0.1283960938,212.9976959,10,
212.0106964,-0.6223444343,212.0106964,-0.3274846673,212.0106964,0.05585780367,
210.9841156,-0.4118173718,210.9841156,-0.2506278455,210.9841156,-0.04556866735,
209.9969635,-0.05963091925,209.9969635,0.2506734133,209.9969635,-0.5274141431,
209.0097046,10,209.0097046,-0.5518324375,209.0097046,-0.3993622065,
207.9828949,-0.3279330432,207.9828949,-0.2830703855,207.9828949,-0.2478509843,
206.9954834,-0.06060008332,206.9954834,10,206.9954834,10,
206.0079956,-0.7616631985,206.0079956,-0.4159626663,206.0079956,-1.073980808,
204.9809265,0.2244033664,204.9809265,10,204.9809265,0.5816348791,
203.9933014,3.607365608,203.9933014,3.714497328,203.9933014,10,
203.0055542,0.004236801993,203.0055542,0.6399720311,203.0055542,-0.1561027318,
202.0177612,-0.2182745486,202.0177612,0.1482159942,202.0177612,10,
200.9903717,-0.4369352758,200.9903717,10,200.9903717,-0.08437917382,
200.0024109,-0.09396374226,200.0024109,-0.5041965246,200.0024109,10,

buffer,
buffer
Collection Time: 28/02/2022 10:58:27
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/02/2022 12:37:24
Method Modifications:
Common Interval nm Changed: 28/02/2022 10:57:51, Old:     5.00, New:     1.00
Baseline Correction Changed: 28/02/2022 10:57:51, Old:0, New:1
Storage Changed: 28/02/2022 10:57:51, Old:1, New:0
End Method Modifications
<Current Wavelength> , 241.0

bm3-wt-5_1000-sample8,
bm3-wt-5_1000
Collection Time: 28/02/2022 10:59:01
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/02/2022 12:37:24
Method Modifications:
Common Interval nm Changed: 28/02/2022 10:57:51, Old:     5.00, New:     1.00
Baseline Correction Changed: 28/02/2022 10:57:51, Old:0, New:1
Storage Changed: 28/02/2022 10:57:51, Old:1, New:0
End Method Modifications
<Current Wavelength> , 228.0
Continuum name changed to 'bm3-wt-5_1000-sample8'

bm3-wt-5_100-sample49,
bm3-wt-5_100-sample49
Collection Time: 28/02/2022 11:06:30
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/02/2022 12:37:24
Method Modifications:
Common Interval nm Changed: 28/02/2022 10:57:51, Old:     5.00, New:     1.00
Baseline Correction Changed: 28/02/2022 10:57:51, Old:0, New:1
Storage Changed: 28/02/2022 10:57:51, Old:1, New:0
End Method Modifications
<Current Wavelength> , 278.0

