blank,,bm3-1yqp-heme-10in1000-tube78,,bm3-1yqp-heme-10in1000-tube79,,bm3-1yqp-heme-10in1000-tube80,,bm3-1yqp-heme-10in1000-tube81,,bm3-1yqp-heme-10in1000-pooled,,
650.0134277,0.0004924489767,650.0134277,0.01810860448,650.0134277,0.1221534163,650.0134277,0.1161751002,650.0134277,0.01940637641,650.0134277,0.02104890719,
648.9918213,-0.0002448640007,648.9918213,0.01678778976,648.9918213,0.1231229305,648.9918213,0.1170615107,648.9918213,0.01660959981,648.9918213,0.02196217701,
648.0063477,3.088305675E-005,648.0063477,0.01588911191,648.0063477,0.1225987151,648.0063477,0.1167612076,648.0063477,0.01829931699,648.0063477,0.01886701211,
646.9840698,0.000777300098,646.9840698,0.01583705284,646.9840698,0.1213058829,646.9840698,0.1177834794,646.9840698,0.01798741706,646.9840698,0.02299796417,
645.9981079,0.0002193095133,645.9981079,0.01805379428,645.9981079,0.1224741191,645.9981079,0.1197727844,645.9981079,0.01823557355,645.9981079,0.02148881927,
645.0117188,0.0006339697866,645.0117188,0.01753852889,645.0117188,0.1232821941,645.0117188,0.1222534627,645.0117188,0.01887241937,645.0117188,0.02299275063,
643.9885864,5.94382509E-005,643.9885864,0.01832680404,643.9885864,0.1214394569,643.9885864,0.1154898331,643.9885864,0.01653392427,643.9885864,0.02235785313,
643.001709,-0.0001327747159,643.001709,0.01735720225,643.001709,0.1214060783,643.001709,0.1179742962,643.001709,0.01715368032,643.001709,0.0220591221,
642.0144653,-0.0006706016138,642.0144653,0.01553096622,642.0144653,0.1210179925,642.0144653,0.1178504378,642.0144653,0.01740957983,642.0144653,0.02109529078,
640.9904785,-0.0009687623824,640.9904785,0.01487499662,640.9904785,0.1203005314,640.9904785,0.1148291901,640.9904785,0.01484317333,640.9904785,0.01932980493,
640.0026855,0.0004642021959,640.0026855,0.01695706323,640.0026855,0.1250528842,640.0026855,0.1184558868,640.0026855,0.01828697696,640.0026855,0.02199084871,
639.0146484,0.0004302825546,639.0146484,0.01674928889,639.0146484,0.1226090789,639.0146484,0.1161577776,639.0146484,0.0194398351,639.0146484,0.02234106511,
637.9898071,-0.0001515617769,637.9898071,0.01714673266,637.9898071,0.1234243214,637.9898071,0.1166715324,637.9898071,0.01799661666,637.9898071,0.02095854469,
637.0011597,0.0005358075141,637.0011597,0.01649361663,637.0011597,0.1210562289,637.0011597,0.11854022,637.0011597,0.01814884506,637.0011597,0.02360425331,
636.0122681,0.0002224951168,636.0122681,0.01625357382,636.0122681,0.1239909306,636.0122681,0.1189203113,636.0122681,0.01694048196,636.0122681,0.02132723294,
634.9864502,0.0008319948683,634.9864502,0.01749230735,634.9864502,0.122767441,634.9864502,0.1181905344,634.9864502,0.02019081078,634.9864502,0.02067100815,
633.9970093,-5.182061795E-005,633.9970093,0.01775180548,633.9970093,0.1197376251,633.9970093,0.1164712682,633.9970093,0.01952119172,633.9970093,0.02280787751,
633.0072632,0.000873182551,633.0072632,0.01648988016,633.0072632,0.1249579638,633.0072632,0.118900843,633.0072632,0.01951090246,633.0072632,0.02161819674,
632.0172729,0.0009037646232,632.0172729,0.01625534706,632.0172729,0.1244893447,632.0172729,0.118582055,632.0172729,0.01893785037,632.0172729,0.02392295003,
630.9902954,0.000229073572,630.9902954,0.01820855215,630.9902954,0.1256551892,630.9902954,0.1203910336,630.9902954,0.01777914912,630.9902954,0.02388840541,
629.9996948,-0.0001635685185,629.9996948,0.01770254038,629.9996948,0.1238310933,629.9996948,0.1188820899,629.9996948,0.01848222688,629.9996948,0.02256153896,
629.0088501,-0.0004685420427,629.0088501,0.01586693339,629.0088501,0.1245941445,629.0088501,0.1168870255,629.0088501,0.01792933047,629.0088501,0.02146858349,
628.0177002,-0.0003752878984,628.0177002,0.01799362153,628.0177002,0.1251899302,628.0177002,0.118001096,628.0177002,0.01945697144,628.0177002,0.02296122909,
626.989624,-0.0002550054633,626.989624,0.01771777496,626.989624,0.1221598685,626.989624,0.1187490225,626.989624,0.01944549195,626.989624,0.02276840247,
625.9978638,0.0005102791474,625.9978638,0.01769760624,625.9978638,0.1238333955,625.9978638,0.1173481792,625.9978638,0.01836198755,625.9978638,0.02344750613,
625.0059204,-0.0005566056352,625.0059204,0.01547114272,625.0059204,0.1199233234,625.0059204,0.1170340255,625.0059204,0.01658937521,625.0059204,0.02177929319,
624.0137329,0.0006796499365,624.0137329,0.0174734965,624.0137329,0.1231183931,624.0137329,0.1197728217,624.0137329,0.01846126653,624.0137329,0.02201100066,
622.984375,-0.000652147166,622.984375,0.01590388082,622.984375,0.119528994,622.984375,0.1178884059,622.984375,0.01699237898,622.984375,0.02229460329,
621.9915771,-0.0008723605424,621.9915771,0.01486267429,621.9915771,0.1228064522,621.9915771,0.116389975,621.9915771,0.01528831664,621.9915771,0.02277323231,
620.9985352,6.756763469E-005,620.9985352,0.01661269367,620.9985352,0.1214358583,620.9985352,0.1195079237,620.9985352,0.01746956259,620.9985352,0.02074835822,
620.005127,-0.0001652245846,620.005127,0.01584489085,620.005127,0.1247501224,620.005127,0.1159965396,620.005127,0.01631570794,620.005127,0.02183558233,
619.0115356,0.0006242225645,619.0115356,0.01518375706,619.0115356,0.1207577363,619.0115356,0.1179231107,619.0115356,0.01728971861,619.0115356,0.02274900861,
618.0177002,0.0008191569359,618.0177002,0.01469970495,618.0177002,0.1216751784,618.0177002,0.120772846,618.0177002,0.0177607853,618.0177002,0.02035373822,
616.9866333,-0.0002118508564,616.9866333,0.01560657471,616.9866333,0.1182729527,616.9866333,0.1162461713,616.9866333,0.01664849184,616.9866333,0.02117304504,
615.9921875,-0.0003165217931,615.9921875,0.0151689332,615.9921875,0.121204339,615.9921875,0.1194088161,615.9921875,0.01810733601,615.9921875,0.02220613137,
614.9974976,-7.972146705E-005,614.9974976,0.01570774801,614.9974976,0.1214799955,614.9974976,0.1177845374,614.9974976,0.01661734655,614.9974976,0.02181454003,
614.0025024,3.44297041E-005,614.0025024,0.01621673256,614.0025024,0.1207254007,614.0025024,0.1179920882,614.0025024,0.0183853209,614.0025024,0.0241036471,
613.0072021,0.0003318554373,613.0072021,0.01730563864,613.0072021,0.1232214794,613.0072021,0.1191979572,613.0072021,0.01677048951,613.0072021,0.02216025628,
612.0117798,0.0002679765457,612.0117798,0.01749645919,612.0117798,0.1235802993,612.0117798,0.119294636,612.0117798,0.0189512074,612.0117798,0.02196127735,
611.0159302,-1.392642753E-005,611.0159302,0.0164547395,611.0159302,0.125545755,611.0159302,0.1177104264,611.0159302,0.0196203012,611.0159302,0.02351056971,
609.9829712,0.0002831294551,609.9829712,0.01764969714,609.9829712,0.1238808408,609.9829712,0.120627515,609.9829712,0.01837937906,609.9829712,0.02315236442,
608.9866333,-0.0005013288464,608.9866333,0.016716199,608.9866333,0.1251479834,608.9866333,0.1185948104,608.9866333,0.01818506792,608.9866333,0.02310363203,
607.9899902,0.0006521946052,607.9899902,0.01879694127,607.9899902,0.1261096001,607.9899902,0.118568182,607.9899902,0.01911340095,607.9899902,0.02420038544,
606.993103,-9.147138189E-005,606.993103,0.01735405065,606.993103,0.1238421425,606.993103,0.1207400635,606.993103,0.01840057783,606.993103,0.02369257063,
605.9959717,0.0001431988931,605.9959717,0.0199933555,605.9959717,0.1267977357,605.9959717,0.1201216653,605.9959717,0.01933819428,605.9959717,0.02497582324,
604.9985962,-0.0002485894656,604.9985962,0.01927105337,604.9985962,0.1277869195,604.9985962,0.1226723567,604.9985962,0.0199654121,604.9985962,0.02358711697,
604.0009155,-0.0001390889229,604.0009155,0.01938623749,604.0009155,0.1261876076,604.0009155,0.12243139,604.0009155,0.02067516185,604.0009155,0.02445135452,
603.0029297,3.533578274E-005,603.0029297,0.01864553988,603.0029297,0.1263759583,603.0029297,0.1211957559,603.0029297,0.02191863954,603.0029297,0.02479413338,
602.0047607,0.000185124125,602.0047607,0.02086619101,602.0047607,0.1273845583,602.0047607,0.120597817,602.0047607,0.01944243349,602.0047607,0.02459594421,
601.0062256,0.0001054204549,601.0062256,0.02030802891,601.0062256,0.12765342,601.0062256,0.1214499697,601.0062256,0.02193778008,601.0062256,0.02639808692,
600.0075073,-3.784363798E-005,600.0075073,0.02117850818,600.0075073,0.1282636672,600.0075073,0.1225524768,600.0075073,0.02143518627,600.0075073,0.02780791372,
599.0085449,-0.0001270297507,599.0085449,0.02202330902,599.0085449,0.1274721324,599.0085449,0.1226278618,599.0085449,0.02258886024,599.0085449,0.02817423455,
598.0092163,-0.0003563035862,598.0092163,0.02197723463,598.0092163,0.1310391128,598.0092163,0.1247830316,598.0092163,0.02211667225,598.0092163,0.02809496969,
597.0097046,0.0002574345854,597.0097046,0.02305258252,597.0097046,0.131147638,597.0097046,0.1257231683,597.0097046,0.02411404438,597.0097046,0.02951544896,
596.0098877,-0.0001773344411,596.0098877,0.02510012873,596.0098877,0.133066237,596.0098877,0.1241384596,596.0098877,0.02456005849,596.0098877,0.02949154004,
595.0098877,0.000549103599,595.0098877,0.02455301955,595.0098877,0.1330474913,595.0098877,0.1269887388,595.0098877,0.02597595938,595.0098877,0.030243963,
594.0095825,0.0005293799331,594.0095825,0.02438412793,594.0095825,0.1335983425,594.0095825,0.127156496,594.0095825,0.02528567798,594.0095825,0.03220128268,
593.0089722,0.0003906395868,593.0089722,0.02648749761,593.0089722,0.1352538913,593.0089722,0.1290384084,593.0089722,0.02635083161,593.0089722,0.03239558265,
592.0081787,-0.0003711496829,592.0081787,0.02584461682,592.0081787,0.136069417,592.0081787,0.1304444373,592.0081787,0.02610942908,592.0081787,0.03368825838,
591.0070801,0.0001298375428,591.0070801,0.02756465413,591.0070801,0.1377364397,591.0070801,0.1316271424,591.0070801,0.02657849528,591.0070801,0.03548706323,
590.0056763,0.0001270410285,590.0056763,0.02859339118,590.0056763,0.1375794709,590.0056763,0.1341386288,590.0056763,0.02889657021,590.0056763,0.03644089401,
589.0040894,0.0005677395966,589.0040894,0.02957122587,589.0040894,0.1416384131,589.0040894,0.1343684345,589.0040894,0.03037169948,589.0040894,0.03576909378,
588.0021973,-0.0005424380652,588.0021973,0.03281347454,588.0021973,0.140576303,588.0021973,0.1335951388,588.0021973,0.03069376387,588.0021973,0.03809203207,
587.000061,-0.0003320935066,587.000061,0.03366890177,587.000061,0.1446914077,587.000061,0.1348841041,587.000061,0.03434986994,587.000061,0.04128189012,
585.9976807,0.0001920127834,585.9976807,0.0350891538,585.9976807,0.1473428309,585.9976807,0.1374822855,585.9976807,0.03489190713,585.9976807,0.04297360778,
584.9950562,-8.282720228E-005,584.9950562,0.0377644375,584.9950562,0.1467202306,584.9950562,0.138290897,584.9950562,0.03657364845,584.9950562,0.04492230341,
583.9921875,0.0001169167663,583.9921875,0.03823080659,583.9921875,0.1502908766,583.9921875,0.1413919926,583.9921875,0.03883817047,583.9921875,0.04746530205,
582.9889526,0.000236429114,582.9889526,0.0401478149,582.9889526,0.1532705277,582.9889526,0.1430708766,582.9889526,0.04070876911,582.9889526,0.05063056573,
581.9855957,7.675868255E-005,581.9855957,0.04366423935,581.9855957,0.1562363654,581.9855957,0.146127522,581.9855957,0.04308310524,581.9855957,0.05217983574,
580.9818726,5.501116539E-005,580.9818726,0.04561673477,580.9818726,0.1594281197,580.9818726,0.1496888846,580.9818726,0.04418447241,580.9818726,0.05546694249,
580.0151367,-0.001088692457,580.0151367,0.04738414288,580.0151367,0.1617180407,580.0151367,0.149057582,580.0151367,0.04534510523,580.0151367,0.05625090376,
579.0109863,-0.0007734565879,579.0109863,0.04917172715,579.0109863,0.1610185057,579.0109863,0.1514579207,579.0109863,0.04794854298,579.0109863,0.0588410981,
578.0065308,0.0006340735126,578.0065308,0.05306702852,578.0065308,0.1668086797,578.0065308,0.1545561552,578.0065308,0.04956453666,578.0065308,0.06253666431,
577.0018311,0.0001238302357,577.0018311,0.05572505668,577.0018311,0.1696546227,577.0018311,0.1562716812,577.0018311,0.05233571306,577.0018311,0.06579884887,
575.9968872,-0.0003881160519,575.9968872,0.05684737489,575.9968872,0.1728476584,575.9968872,0.159192279,575.9968872,0.05436138436,575.9968872,0.06750881672,
574.9917603,-0.0003352491767,574.9917603,0.05969455466,574.9917603,0.1748283058,574.9917603,0.1592634618,574.9917603,0.0568870604,574.9917603,0.06996191293,
573.9862061,0.00032203726,573.9862061,0.06023855507,573.9862061,0.175286144,573.9862061,0.1619598269,573.9862061,0.05783420429,573.9862061,0.07221473008,
573.0177612,0.0002005331189,573.0177612,0.06251528859,573.0177612,0.1789141744,573.0177612,0.1636461616,573.0177612,0.05945360288,573.0177612,0.07267718017,
572.0118408,0.0006800128613,572.0118408,0.06423915178,572.0118408,0.1801567823,572.0118408,0.1663364321,572.0118408,0.06056814268,572.0118408,0.07573287189,
571.0056763,2.943334403E-005,571.0056763,0.06410177052,571.0056763,0.181949839,571.0056763,0.1656685472,571.0056763,0.0609388724,571.0056763,0.0764701888,
569.9992065,0.000472727872,569.9992065,0.06568940729,569.9992065,0.1826588362,569.9992065,0.1675313562,569.9992065,0.06256542355,569.9992065,0.07750120014,
568.9925537,-0.000500656548,568.9925537,0.06551580876,568.9925537,0.180863589,568.9925537,0.1656006873,568.9925537,0.06120824441,568.9925537,0.07557687163,
567.9855957,0.0002287109673,567.9855957,0.06477928907,567.9855957,0.1834585816,567.9855957,0.1678195,567.9855957,0.06301295012,567.9855957,0.0771631524,
567.0157471,-0.000208642552,567.0157471,0.06481992453,567.0157471,0.182174623,567.0157471,0.166775316,567.0157471,0.06228334829,567.0157471,0.07643014938,
566.0082397,-0.0002168185165,566.0082397,0.0650646165,566.0082397,0.1804356128,566.0082397,0.1659773439,566.0082397,0.06214372069,566.0082397,0.07511917502,
565.0006104,-0.0004365285859,565.0006104,0.06341093034,565.0006104,0.1796075851,565.0006104,0.1635693014,565.0006104,0.05997691676,565.0006104,0.07563795894,
563.9926147,0.0005253627314,563.9926147,0.06461539865,563.9926147,0.1797985286,563.9926147,0.1646902859,563.9926147,0.06133379415,563.9926147,0.07522267848,
562.9844971,-0.0005331824068,562.9844971,0.06346081197,562.9844971,0.1803892553,562.9844971,0.1630681902,562.9844971,0.06066061556,562.9844971,0.0753909573,
562.0134277,5.959358896E-005,562.0134277,0.06298011541,562.0134277,0.1796115786,562.0134277,0.1635032147,562.0134277,0.05971991643,562.0134277,0.07422441989,
561.0047607,-0.0003516996221,561.0047607,0.0613578856,561.0047607,0.1793500483,561.0047607,0.1622301638,561.0047607,0.0590653047,561.0047607,0.07452856004,
559.9957886,-0.0001826647494,559.9957886,0.06233273819,559.9957886,0.1768889874,559.9957886,0.1649489999,559.9957886,0.05953452736,559.9957886,0.07363913208,
558.9866943,0.0003117271408,558.9866943,0.06062507629,558.9866943,0.1760611087,558.9866943,0.1648298055,558.9866943,0.05825073645,558.9866943,0.07272084802,
558.0146484,-0.0002814445761,558.0146484,0.06138355657,558.0146484,0.1767071933,558.0146484,0.1624375135,558.0146484,0.05774957314,558.0146484,0.07200761884,
557.0050659,-0.000583853689,557.0050659,0.05978936702,557.0050659,0.17730093,557.0050659,0.1623717397,557.0050659,0.05751776695,557.0050659,0.07235152274,
555.9951172,8.180736768E-005,555.9951172,0.05924352258,555.9951172,0.1774744391,555.9951172,0.1604598612,555.9951172,0.05792272463,555.9951172,0.07109414786,
554.9849854,-0.0003225229157,554.9849854,0.06051350385,554.9849854,0.1766091883,554.9849854,0.1638737023,554.9849854,0.05726012588,554.9849854,0.07171824574,
554.012085,0.0005481705302,554.012085,0.05977965146,554.012085,0.1780818254,554.012085,0.1618452817,554.012085,0.05791373551,554.012085,0.07133463025,
553.0014648,-0.0001445749513,553.0014648,0.06119149551,553.0014648,0.1795933694,553.0014648,0.1636572182,553.0014648,0.05859715492,553.0014648,0.07308905572,
551.9905396,-0.0001809569803,551.9905396,0.06140400842,551.9905396,0.17695418,551.9905396,0.1648660898,551.9905396,0.05924491584,551.9905396,0.07334471494,
551.0169067,-0.0004654907971,551.0169067,0.06099755317,551.0169067,0.1783640981,551.0169067,0.1639322639,551.0169067,0.05831269547,551.0169067,0.07286006212,
550.0056763,0.0002574604878,550.0056763,0.06187069416,550.0056763,0.1795519143,550.0056763,0.1644921452,550.0056763,0.05877799541,550.0056763,0.0746344775,
548.9940186,2.197774302E-005,548.9940186,0.06459611654,548.9940186,0.1819727123,548.9940186,0.1656909138,548.9940186,0.06115069613,548.9940186,0.07547593117,
547.9821777,-6.730299447E-006,547.9821777,0.06476315856,547.9821777,0.1849694252,547.9821777,0.1677200049,547.9821777,0.06130651757,547.9821777,0.07640808076,
547.0076294,0.0003680732043,547.0076294,0.06574758887,547.0076294,0.1835743487,547.0076294,0.1694408953,547.0076294,0.06261861324,547.0076294,0.07803266495,
545.9954224,3.437792475E-005,545.9954224,0.06650397182,545.9954224,0.1833914071,545.9954224,0.1694533974,545.9954224,0.06310139596,545.9954224,0.07824276388,
544.9828491,-3.799893966E-005,544.9828491,0.06742049009,544.9828491,0.1861673295,544.9828491,0.1701410115,544.9828491,0.0645436421,544.9828491,0.07951845229,
544.0076294,0.000241945876,544.0076294,0.06786194444,544.0076294,0.1886879206,544.0076294,0.1702713668,544.0076294,0.06470414251,544.0076294,0.0813703835,
542.9946289,-2.485045798E-006,542.9946289,0.06852441281,542.9946289,0.1880015135,542.9946289,0.1705854088,542.9946289,0.06580415368,542.9946289,0.08176371455,
541.9813843,-0.0002132997615,541.9813843,0.0690632388,541.9813843,0.1910296082,541.9813843,0.1739162952,541.9813843,0.06573499739,541.9813843,0.08223763853,
541.0054321,3.440381624E-005,541.0054321,0.06940875947,541.0054321,0.1884239614,541.0054321,0.1737844199,541.0054321,0.0658192113,541.0054321,0.08220501244,
539.9917603,-0.0002332217118,539.9917603,0.06979633123,539.9917603,0.1896918565,539.9917603,0.1733065248,539.9917603,0.06732814014,539.9917603,0.08295278251,
539.0153809,5.229280578E-005,539.0153809,0.07055654377,539.0153809,0.1911332756,539.0153809,0.1737626344,539.0153809,0.06818410009,539.0153809,0.0830585435,
538.0012207,0.0001793750271,538.0012207,0.07011329383,538.0012207,0.1919342577,538.0012207,0.1736011505,538.0012207,0.066929847,538.0012207,0.08413358033,
536.9867554,2.140822289E-005,536.9867554,0.07094568759,536.9867554,0.1925416887,536.9867554,0.1773690879,536.9867554,0.06797199696,536.9867554,0.08384948224,
536.0097046,0.0001401174668,536.0097046,0.0712012127,536.0097046,0.1919251978,536.0097046,0.1753855646,536.0097046,0.06781885028,536.0097046,0.08447810262,
534.9949341,7.41696349E-005,534.9949341,0.07114629447,534.9949341,0.191471383,534.9949341,0.1711824536,534.9949341,0.06865264475,534.9949341,0.08415614069,
534.017395,0.0002551811631,534.017395,0.07145765424,534.017395,0.1944387108,534.017395,0.1782922,534.017395,0.06742034107,534.017395,0.08386263996,
533.0020752,0.0001936961198,533.0020752,0.07115802914,533.0020752,0.1908908635,533.0020752,0.176022023,533.0020752,0.06843645871,533.0020752,0.08370611072,
531.9865112,-0.0002697515301,531.9865112,0.07088750601,531.9865112,0.1913567483,531.9865112,0.1727872342,531.9865112,0.06766100228,531.9865112,0.08333647996,
531.0083618,-0.0001459205669,531.0083618,0.0704216361,531.0083618,0.1920417547,531.0083618,0.1743046343,531.0083618,0.06703842431,531.0083618,0.08290540427,
529.9923096,0.0001839328615,529.9923096,0.07053328305,529.9923096,0.1922673583,529.9923096,0.1729167998,529.9923096,0.06672091782,529.9923096,0.08244230598,
529.0136719,8.092707867E-005,529.0136719,0.06954053789,529.0136719,0.1929918677,529.0136719,0.1770691276,529.0136719,0.06695400178,529.0136719,0.0821961537,
527.9972534,8.035748033E-005,527.9972534,0.06911024451,527.9972534,0.1876822859,527.9972534,0.1723594368,527.9972534,0.06620479375,527.9972534,0.08120444417,
527.0181274,0.0003320626856,527.0181274,0.06879992783,527.0181274,0.1900305301,527.0181274,0.1735045314,527.0181274,0.06612656265,527.0181274,0.08188807219,
526.0012207,0.0002776121837,526.0012207,0.06837588549,526.0012207,0.1899492592,526.0012207,0.1750194579,526.0012207,0.06524185836,526.0012207,0.08084127307,
524.9840088,0.000113343558,524.9840088,0.06789602339,524.9840088,0.1879912615,524.9840088,0.1727067828,524.9840088,0.06470474601,524.9840088,0.07957030833,
524.0043945,0.0001679806446,524.0043945,0.06777136773,524.0043945,0.1872878224,524.0043945,0.1700287163,524.0043945,0.06446757913,524.0043945,0.07864574343,
522.9866943,-0.0002010874159,522.9866943,0.06543923914,522.9866943,0.1857454926,522.9866943,0.1711708605,522.9866943,0.06302919984,522.9866943,0.07882843167,
522.0065918,3.171146818E-005,522.0065918,0.06557442248,522.0065918,0.1858626604,522.0065918,0.1725843549,522.0065918,0.06349044293,522.0065918,0.07851614803,
520.9885254,7.020842168E-005,520.9885254,0.06541699916,520.9885254,0.1869634539,520.9885254,0.1718210876,520.9885254,0.06264492869,520.9885254,0.07663772255,
520.0079346,2.417816722E-005,520.0079346,0.06478250772,520.0079346,0.1851189733,520.0079346,0.1702219844,520.0079346,0.062517263,520.0079346,0.07600513846,
518.9894409,-5.399477232E-005,518.9894409,0.06519038975,518.9894409,0.1863158196,518.9894409,0.171050638,518.9894409,0.06258294731,518.9894409,0.07648982108,
518.0084229,-2.697234049E-005,518.0084229,0.06426784396,518.0084229,0.1847296804,518.0084229,0.1687483341,518.0084229,0.06112322211,518.0084229,0.07481849194,
516.9894409,0.0001380718168,516.9894409,0.06360352784,516.9894409,0.1833741516,516.9894409,0.1695443839,516.9894409,0.06052960455,516.9894409,0.07403129339,
516.0079346,0.0001442605717,516.0079346,0.06233710051,516.0079346,0.1821643114,516.0079346,0.1681080312,516.0079346,0.06111237407,516.0079346,0.07484011352,
514.9885864,0.0001051615327,514.9885864,0.06174256653,514.9885864,0.1812218875,514.9885864,0.1672207415,514.9885864,0.06065680459,514.9885864,0.0729021281,
514.0067139,-0.0002438808733,514.0067139,0.06030597538,514.0067139,0.1803058535,514.0067139,0.1666306555,514.0067139,0.05816425011,514.0067139,0.07202047855,
512.9868774,0.000279528962,512.9868774,0.06142846122,512.9868774,0.1816798598,512.9868774,0.1675142646,512.9868774,0.05950208008,512.9868774,0.07202818245,
512.0045776,-0.0002365850669,512.0045776,0.06023531407,512.0045776,0.1815301925,512.0045776,0.1669207066,512.0045776,0.05872497708,512.0045776,0.07103140652,
510.9842529,0.000185357203,510.9842529,0.05914090946,510.9842529,0.1793640554,510.9842529,0.1659338325,510.9842529,0.0583373867,510.9842529,0.07182839513,
510.0015564,5.824733307E-005,510.0015564,0.05931607261,510.0015564,0.177825734,510.0015564,0.1645062119,510.0015564,0.05821891502,510.0015564,0.0699063614,
509.0186157,-0.0005741852219,509.0186157,0.05805165321,509.0186157,0.1785478592,509.0186157,0.1625810415,509.0186157,0.05727317929,509.0186157,0.06880284101,
507.9976807,-0.0003138833272,507.9976807,0.05894239619,507.9976807,0.1785282195,507.9976807,0.162621513,507.9976807,0.05634986237,507.9976807,0.06840264052,
507.0143433,-6.1604238E-005,507.0143433,0.05831453204,507.0143433,0.1776584089,507.0143433,0.1635471582,507.0143433,0.05610993505,507.0143433,0.06844318658,
505.9929199,-0.0004045645182,505.9929199,0.05770697072,505.9929199,0.1773767173,505.9929199,0.1628929228,505.9929199,0.05620558932,505.9929199,0.06697940081,
505.0091553,-0.000304415822,505.0091553,0.05717185512,505.0091553,0.1755041927,505.0091553,0.1619545668,505.0091553,0.05362109467,505.0091553,0.06730831414,
503.9873352,-2.303790097E-005,503.9873352,0.05565922707,503.9873352,0.1772488803,503.9873352,0.1605357528,503.9873352,0.05457163975,503.9873352,0.06583987921,
503.0031433,0.0002371802257,503.0031433,0.05557042733,503.0031433,0.1771670878,503.0031433,0.1625722349,503.0031433,0.05463839322,503.0031433,0.06573355198,
502.0187378,0.0001368547819,502.0187378,0.05500197411,502.0187378,0.1762475967,502.0187378,0.1608088315,502.0187378,0.05436971784,502.0187378,0.0654855594,
500.9962463,0.000504603493,500.9962463,0.05479345098,500.9962463,0.1741691232,500.9962463,0.1628473848,500.9962463,0.05389408022,500.9962463,0.06438476592,
500.0114136,0.0002818084031,500.0114136,0.05523758754,500.0114136,0.1754166484,500.0114136,0.1617435813,500.0114136,0.05234353989,500.0114136,0.06438437104,
498.9885254,0.000344290369,498.9885254,0.05493590236,498.9885254,0.175165385,498.9885254,0.1598723382,498.9885254,0.05379670858,498.9885254,0.06435155869,
498.0032654,0.0002476180962,498.0032654,0.0542608574,498.0032654,0.1759064198,498.0032654,0.1593732238,498.0032654,0.05247000232,498.0032654,0.06446000934,
497.0178833,7.735416148E-005,497.0178833,0.05353124812,497.0178833,0.1728319675,497.0178833,0.1607770771,497.0178833,0.05154181644,497.0178833,0.06316877902,
495.9942932,-8.801140211E-006,495.9942932,0.0534978658,495.9942932,0.1721875817,495.9942932,0.1596063972,495.9942932,0.05253324658,495.9942932,0.06290902197,
