SrcPlate,Cpd,SrcWell,Destination Plate Name,DestWell,Transfer Volume /nl
src-L1300-01,['S1005'],A1,dest-L1300-01,A1,1500.0
src-L1300-01,['S1011'],A3,dest-L1300-01,A3,1500.0
src-L1300-01,['S1013'],A5,dest-L1300-01,A5,1500.0
src-L1300-01,['S1014'],A7,dest-L1300-01,A7,1500.0
src-L1300-01,['S1021'],A9,dest-L1300-01,A9,1500.0
src-L1300-01,['S1023'],A11,dest-L1300-01,A11,1500.0
src-L1300-01,['S1025'],A13,dest-L1300-01,A13,1500.0
src-L1300-01,['S1026'],A15,dest-L1300-01,A15,1500.0
src-L1300-01,['S1028'],A17,dest-L1300-01,A17,1500.0
src-L1300-01,['S1029'],A19,dest-L1300-01,A19,1500.0
src-L1300-01,['S1033'],A21,dest-L1300-01,A21,1500.0
src-L1300-01,['S1035'],A23,dest-L1300-01,A23,1500.0
src-L1300-01,['S1039'],C1,dest-L1300-01,C1,1500.0
src-L1300-01,['S1040'],C3,dest-L1300-01,C3,1500.0
src-L1300-01,['S1042'],C5,dest-L1300-01,C5,1500.0
src-L1300-01,['S1044'],C7,dest-L1300-01,C7,1500.0
src-L1300-01,['S1046'],C9,dest-L1300-01,C9,1500.0
src-L1300-01,['S1047'],C11,dest-L1300-01,C11,1500.0
src-L1300-01,['S1064'],C13,dest-L1300-01,C13,1500.0
src-L1300-01,['S1068'],C15,dest-L1300-01,C15,1500.0
src-L1300-01,['S1082'],C17,dest-L1300-01,C17,1500.0
src-L1300-01,['S1119'],C19,dest-L1300-01,C19,1500.0
src-L1300-01,['S1120'],C21,dest-L1300-01,C21,1500.0
src-L1300-01,['S1137'],C23,dest-L1300-01,C23,1500.0
src-L1300-01,['S1144'],E1,dest-L1300-01,E1,1500.0
src-L1300-01,['S1148'],E3,dest-L1300-01,E3,1500.0
src-L1300-01,['S1150'],E5,dest-L1300-01,E5,1500.0
src-L1300-01,['S1156'],E7,dest-L1300-01,E7,1500.0
src-L1300-01,['S1166'],E9,dest-L1300-01,E9,1500.0
src-L1300-01,['S1168'],E11,dest-L1300-01,E11,1500.0
src-L1300-01,['S1178'],E13,dest-L1300-01,E13,1500.0
src-L1300-01,['S1185'],E15,dest-L1300-01,E15,1500.0
src-L1300-01,['S1188'],E17,dest-L1300-01,E17,1500.0
src-L1300-01,['S1189'],E19,dest-L1300-01,E19,1500.0
src-L1300-01,['S1190'],E21,dest-L1300-01,E21,1500.0
src-L1300-01,['S1191'],E23,dest-L1300-01,E23,1500.0
src-L1300-01,['S1193'],G1,dest-L1300-01,G1,1500.0
src-L1300-01,['S1196'],G3,dest-L1300-01,G3,1500.0
src-L1300-01,['S1197'],G5,dest-L1300-01,G5,1500.0
src-L1300-01,['S1198'],G7,dest-L1300-01,G7,1500.0
src-L1300-01,['S1199'],G9,dest-L1300-01,G9,1500.0
src-L1300-01,['S1200'],G11,dest-L1300-01,G11,1500.0
src-L1300-01,['S1202'],G13,dest-L1300-01,G13,1500.0
src-L1300-01,['S1204'],G15,dest-L1300-01,G15,1500.0
src-L1300-01,['S1206'],G17,dest-L1300-01,G17,1500.0
src-L1300-01,['S1208'],G19,dest-L1300-01,G19,1500.0
src-L1300-01,['S1209'],G21,dest-L1300-01,G21,1500.0
src-L1300-01,['S1210'],G23,dest-L1300-01,G23,1500.0
src-L1300-01,['S1212'],I1,dest-L1300-01,I1,1500.0
src-L1300-01,['S1213'],I3,dest-L1300-01,I3,1500.0
src-L1300-01,['S1214'],I5,dest-L1300-01,I5,1500.0
src-L1300-01,['S1218'],I7,dest-L1300-01,I7,1500.0
src-L1300-01,['S1221'],I9,dest-L1300-01,I9,1500.0
src-L1300-01,['S1222'],I11,dest-L1300-01,I11,1500.0
src-L1300-01,['S1223'],I13,dest-L1300-01,I13,1500.0
src-L1300-01,['S1224'],I15,dest-L1300-01,I15,1500.0
src-L1300-01,['S1225'],I17,dest-L1300-01,I17,1500.0
src-L1300-01,['S1227'],I19,dest-L1300-01,I19,1500.0
src-L1300-01,['S1228'],I21,dest-L1300-01,I21,1500.0
src-L1300-01,['S1229'],I23,dest-L1300-01,I23,1500.0
src-L1300-01,['S1231'],K1,dest-L1300-01,K1,1500.0
src-L1300-01,['S1233'],K3,dest-L1300-01,K3,1500.0
src-L1300-01,['S1235'],K5,dest-L1300-01,K5,1500.0
src-L1300-01,['S1237'],K7,dest-L1300-01,K7,1500.0
src-L1300-01,['S1241'],K9,dest-L1300-01,K9,1500.0
src-L1300-01,['S1243'],K11,dest-L1300-01,K11,1500.0
src-L1300-01,['S1247'],K13,dest-L1300-01,K13,1500.0
src-L1300-01,['S1250'],K15,dest-L1300-01,K15,1500.0
src-L1300-01,['S1251'],K17,dest-L1300-01,K17,1500.0
src-L1300-01,['S1252'],K19,dest-L1300-01,K19,1500.0
src-L1300-01,['S1255'],K21,dest-L1300-01,K21,1500.0
src-L1300-01,['S1256'],K23,dest-L1300-01,K23,1500.0
src-L1300-01,['S1257'],M1,dest-L1300-01,M1,1500.0
src-L1300-01,['S1258'],M3,dest-L1300-01,M3,1500.0
src-L1300-01,['S1259'],M5,dest-L1300-01,M5,1500.0
src-L1300-01,['S1260'],M7,dest-L1300-01,M7,1500.0
src-L1300-01,['S1261'],M9,dest-L1300-01,M9,1500.0
src-L1300-01,['S1267'],M11,dest-L1300-01,M11,1500.0
src-L1300-01,['S1271'],M13,dest-L1300-01,M13,1500.0
src-L1300-01,['S1276'],M15,dest-L1300-01,M15,1500.0
src-L1300-01,['S1278'],M17,dest-L1300-01,M17,1500.0
src-L1300-01,['S1280'],M19,dest-L1300-01,M19,1500.0
src-L1300-01,['S1281'],M21,dest-L1300-01,M21,1500.0
src-L1300-01,['S1282'],M23,dest-L1300-01,M23,1500.0
src-L1300-01,['S1283'],O1,dest-L1300-01,O1,1500.0
src-L1300-01,['S1284'],O3,dest-L1300-01,O3,1500.0
src-L1300-01,['S1286'],O5,dest-L1300-01,O5,1500.0
src-L1300-01,['S1287'],O7,dest-L1300-01,O7,1500.0
src-L1300-02,['S1288'],A2,dest-L1300-02,A2,1500.0
src-L1300-02,['S1289'],A4,dest-L1300-02,A4,1500.0
src-L1300-02,['S1291'],A6,dest-L1300-02,A6,1500.0
src-L1300-02,['S1293'],A8,dest-L1300-02,A8,1500.0
src-L1300-02,['S1294'],A10,dest-L1300-02,A10,1500.0
src-L1300-02,['S1299'],A12,dest-L1300-02,A12,1500.0
src-L1300-02,['S1300'],A14,dest-L1300-02,A14,1500.0
src-L1300-02,['S1302'],A16,dest-L1300-02,A16,1500.0
src-L1300-02,['S1304'],A18,dest-L1300-02,A18,1500.0
src-L1300-02,['S1305'],A20,dest-L1300-02,A20,1500.0
src-L1300-02,['S1312'],A22,dest-L1300-02,A22,1500.0
src-L1300-02,['S1322'],A24,dest-L1300-02,A24,1500.0
src-L1300-02,['S1324'],C2,dest-L1300-02,C2,1500.0
src-L1300-02,['S1326'],C4,dest-L1300-02,C4,1500.0
src-L1300-02,['S1328'],C6,dest-L1300-02,C6,1500.0
src-L1300-02,['S1329'],C8,dest-L1300-02,C8,1500.0
src-L1300-02,['S1330'],C10,dest-L1300-02,C10,1500.0
src-L1300-02,['S1331'],C12,dest-L1300-02,C12,1500.0
src-L1300-02,['S1332'],C14,dest-L1300-02,C14,1500.0
src-L1300-02,['S1333'],C16,dest-L1300-02,C16,1500.0
src-L1300-02,['S1336'],C18,dest-L1300-02,C18,1500.0
src-L1300-02,['S1340'],C20,dest-L1300-02,C20,1500.0
src-L1300-02,['S1342'],C22,dest-L1300-02,C22,1500.0
src-L1300-02,['S1344'],C24,dest-L1300-02,C24,1500.0
src-L1300-02,['S1351'],E2,dest-L1300-02,E2,1500.0
src-L1300-02,['S1353'],E4,dest-L1300-02,E4,1500.0
src-L1300-02,['S1354'],E6,dest-L1300-02,E6,1500.0
src-L1300-02,['S1356'],E8,dest-L1300-02,E8,1500.0
src-L1300-02,['S1357'],E10,dest-L1300-02,E10,1500.0
src-L1300-02,['S1358'],E12,dest-L1300-02,E12,1500.0
src-L1300-02,['S1359'],E14,dest-L1300-02,E14,1500.0
src-L1300-02,['S1368'],E16,dest-L1300-02,E16,1500.0
src-L1300-02,['S1374'],E18,dest-L1300-02,E18,1500.0
src-L1300-02,['S1376'],E20,dest-L1300-02,E20,1500.0
src-L1300-02,['S1377'],E22,dest-L1300-02,E22,1500.0
src-L1300-02,['S1378'],E24,dest-L1300-02,E24,1500.0
src-L1300-02,['S1379'],G2,dest-L1300-02,G2,1500.0
src-L1300-02,['S1380'],G4,dest-L1300-02,G4,1500.0
src-L1300-02,['S1381'],G6,dest-L1300-02,G6,1500.0
src-L1300-02,['S1382'],G8,dest-L1300-02,G8,1500.0
src-L1300-02,['S1385'],G10,dest-L1300-02,G10,1500.0
src-L1300-02,['S1386'],G12,dest-L1300-02,G12,1500.0
src-L1300-02,['S1389'],G14,dest-L1300-02,G14,1500.0
src-L1300-02,['S1390'],G16,dest-L1300-02,G16,1500.0
src-L1300-02,['S1391'],G18,dest-L1300-02,G18,1500.0
src-L1300-02,['S1394'],G20,dest-L1300-02,G20,1500.0
src-L1300-02,['S1396'],G22,dest-L1300-02,G22,1500.0
src-L1300-02,['S1397'],G24,dest-L1300-02,G24,1500.0
src-L1300-02,['S1398'],I2,dest-L1300-02,I2,1500.0
src-L1300-02,['S1400'],I4,dest-L1300-02,I4,1500.0
src-L1300-02,['S1401'],I6,dest-L1300-02,I6,1500.0
src-L1300-02,['S1403'],I8,dest-L1300-02,I8,1500.0
src-L1300-02,['S1404'],I10,dest-L1300-02,I10,1500.0
src-L1300-02,['S1405'],I12,dest-L1300-02,I12,1500.0
src-L1300-02,['S1407'],I14,dest-L1300-02,I14,1500.0
src-L1300-02,['S1408'],I16,dest-L1300-02,I16,1500.0
src-L1300-02,['S1409'],I18,dest-L1300-02,I18,1500.0
src-L1300-02,['S1415'],I20,dest-L1300-02,I20,1500.0
src-L1300-02,['S1425'],I22,dest-L1300-02,I22,1500.0
src-L1300-02,['S1426'],I24,dest-L1300-02,I24,1500.0
src-L1300-02,['S1430'],K2,dest-L1300-02,K2,1500.0
src-L1300-02,['S1431'],K4,dest-L1300-02,K4,1500.0
src-L1300-02,['S1432'],K6,dest-L1300-02,K6,1500.0
src-L1300-02,['S1436'],K8,dest-L1300-02,K8,1500.0
src-L1300-02,['S1437'],K10,dest-L1300-02,K10,1500.0
src-L1300-02,['S1438'],K12,dest-L1300-02,K12,1500.0
src-L1300-02,['S1439'],K14,dest-L1300-02,K14,1500.0
src-L1300-02,['S1441'],K16,dest-L1300-02,K16,1500.0
src-L1300-02,['S1442'],K18,dest-L1300-02,K18,1500.0
src-L1300-02,['S1443'],K20,dest-L1300-02,K20,1500.0
src-L1300-02,['S1444'],K22,dest-L1300-02,K22,1500.0
src-L1300-02,['S1445'],K24,dest-L1300-02,K24,1500.0
src-L1300-02,['S1457'],M2,dest-L1300-02,M2,1500.0
src-L1300-02,['S1464'],M4,dest-L1300-02,M4,1500.0
src-L1300-02,['S1465'],M6,dest-L1300-02,M6,1500.0
src-L1300-02,['S1466'],M8,dest-L1300-02,M8,1500.0
src-L1300-02,['S1467'],M10,dest-L1300-02,M10,1500.0
src-L1300-02,['S1468'],M12,dest-L1300-02,M12,1500.0
src-L1300-02,['S1483'],M14,dest-L1300-02,M14,1500.0
src-L1300-02,['S1488'],M16,dest-L1300-02,M16,1500.0
src-L1300-02,['S1490'],M18,dest-L1300-02,M18,1500.0
src-L1300-02,['S1491'],M20,dest-L1300-02,M20,1500.0
src-L1300-02,['S1497'],M22,dest-L1300-02,M22,1500.0
src-L1300-02,['S1500'],M24,dest-L1300-02,M24,1500.0
src-L1300-02,['S1501'],O2,dest-L1300-02,O2,1500.0
src-L1300-02,['S1502'],O4,dest-L1300-02,O4,1500.0
src-L1300-02,['S1504'],O6,dest-L1300-02,O6,1500.0
src-L1300-02,['S1505'],O8,dest-L1300-02,O8,1500.0
src-L1300-03,['S1508'],B1,dest-L1300-03,B1,1500.0
src-L1300-03,['S1512'],B3,dest-L1300-03,B3,1500.0
src-L1300-03,['S1514'],B5,dest-L1300-03,B5,1500.0
src-L1300-03,['S1517'],B7,dest-L1300-03,B7,1500.0
src-L1300-03,['S1538'],B9,dest-L1300-03,B9,1500.0
src-L1300-03,['S1540'],B11,dest-L1300-03,B11,1500.0
src-L1300-03,['S1547'],B13,dest-L1300-03,B13,1500.0
src-L1300-03,['S1549'],B15,dest-L1300-03,B15,1500.0
src-L1300-03,['S1550'],B17,dest-L1300-03,B17,1500.0
src-L1300-03,['S1567'],B19,dest-L1300-03,B19,1500.0
src-L1300-03,['S1569'],B21,dest-L1300-03,B21,1500.0
src-L1300-03,['S1576'],B23,dest-L1300-03,B23,1500.0
src-L1300-03,['S1578'],D1,dest-L1300-03,D1,1500.0
src-L1300-03,['S1593'],D3,dest-L1300-03,D3,1500.0
src-L1300-03,['S1601'],D5,dest-L1300-03,D5,1500.0
src-L1300-03,['S1603'],D7,dest-L1300-03,D7,1500.0
src-L1300-03,['S1604'],D9,dest-L1300-03,D9,1500.0
src-L1300-03,['S1605'],D11,dest-L1300-03,D11,1500.0
src-L1300-03,['S1606'],D13,dest-L1300-03,D13,1500.0
src-L1300-03,['S1607'],D15,dest-L1300-03,D15,1500.0
src-L1300-03,['S1608'],D17,dest-L1300-03,D17,1500.0
src-L1300-03,['S1609'],D19,dest-L1300-03,D19,1500.0
src-L1300-03,['S1610'],D21,dest-L1300-03,D21,1500.0
src-L1300-03,['S1611'],D23,dest-L1300-03,D23,1500.0
src-L1300-03,['S1613'],F1,dest-L1300-03,F1,1500.0
src-L1300-03,['S1614'],F3,dest-L1300-03,F3,1500.0
src-L1300-03,['S1615'],F5,dest-L1300-03,F5,1500.0
src-L1300-03,['S1618'],F7,dest-L1300-03,F7,1500.0
src-L1300-03,['S1619'],F9,dest-L1300-03,F9,1500.0
src-L1300-03,['S1620'],F11,dest-L1300-03,F11,1500.0
src-L1300-03,['S1622'],F13,dest-L1300-03,F13,1500.0
src-L1300-03,['S1623'],F15,dest-L1300-03,F15,1500.0
src-L1300-03,['S1625'],F17,dest-L1300-03,F17,1500.0
src-L1300-03,['S1626'],F19,dest-L1300-03,F19,1500.0
src-L1300-03,['S1627'],F21,dest-L1300-03,F21,1500.0
src-L1300-03,['S1628'],F23,dest-L1300-03,F23,1500.0
src-L1300-03,['S1629'],H1,dest-L1300-03,H1,1500.0
src-L1300-03,['S1630'],H3,dest-L1300-03,H3,1500.0
src-L1300-03,['S1633'],H5,dest-L1300-03,H5,1500.0
src-L1300-03,['S1635'],H7,dest-L1300-03,H7,1500.0
src-L1300-03,['S1636'],H9,dest-L1300-03,H9,1500.0
src-L1300-03,['S1638'],H11,dest-L1300-03,H11,1500.0
src-L1300-03,['S1639'],H13,dest-L1300-03,H13,1500.0
src-L1300-03,['S1640'],H15,dest-L1300-03,H15,1500.0
src-L1300-03,['S1641'],H17,dest-L1300-03,H17,1500.0
src-L1300-03,['S1643'],H19,dest-L1300-03,H19,1500.0
src-L1300-03,['S1644'],H21,dest-L1300-03,H21,1500.0
src-L1300-03,['S1645'],H23,dest-L1300-03,H23,1500.0
src-L1300-03,['S1646'],J1,dest-L1300-03,J1,1500.0
src-L1300-03,['S1647'],J3,dest-L1300-03,J3,1500.0
src-L1300-03,['S1649'],J5,dest-L1300-03,J5,1500.0
src-L1300-03,['S1651'],J7,dest-L1300-03,J7,1500.0
src-L1300-03,['S1652'],J9,dest-L1300-03,J9,1500.0
src-L1300-03,['S1653'],J11,dest-L1300-03,J11,1500.0
src-L1300-03,['S1654'],J13,dest-L1300-03,J13,1500.0
src-L1300-03,['S1655'],J15,dest-L1300-03,J15,1500.0
src-L1300-03,['S1657'],J17,dest-L1300-03,J17,1500.0
src-L1300-03,['S1658'],J19,dest-L1300-03,J19,1500.0
src-L1300-03,['S1662'],J21,dest-L1300-03,J21,1500.0
src-L1300-03,['S1665'],J23,dest-L1300-03,J23,1500.0
src-L1300-03,['S1666'],L1,dest-L1300-03,L1,1500.0
src-L1300-03,['S1667'],L3,dest-L1300-03,L3,1500.0
src-L1300-03,['S1669'],L5,dest-L1300-03,L5,1500.0
src-L1300-03,['S1671'],L7,dest-L1300-03,L7,1500.0
src-L1300-03,['S1672'],L9,dest-L1300-03,L9,1500.0
src-L1300-03,['S1673'],L11,dest-L1300-03,L11,1500.0
src-L1300-03,['S1676'],L13,dest-L1300-03,L13,1500.0
src-L1300-03,['S1677'],L15,dest-L1300-03,L15,1500.0
src-L1300-03,['S1679'],L17,dest-L1300-03,L17,1500.0
src-L1300-03,['S1680'],L19,dest-L1300-03,L19,1500.0
src-L1300-03,['S1681'],L21,dest-L1300-03,L21,1500.0
src-L1300-03,['S1683'],L23,dest-L1300-03,L23,1500.0
src-L1300-03,['S1685'],N1,dest-L1300-03,N1,1500.0
src-L1300-03,['S1688'],N3,dest-L1300-03,N3,1500.0
src-L1300-03,['S1689'],N5,dest-L1300-03,N5,1500.0
src-L1300-03,['S1690'],N7,dest-L1300-03,N7,1500.0
src-L1300-03,['S1691'],N9,dest-L1300-03,N9,1500.0
src-L1300-03,['S1692'],N11,dest-L1300-03,N11,1500.0
src-L1300-03,['S1693'],N13,dest-L1300-03,N13,1500.0
src-L1300-03,['S1696'],N15,dest-L1300-03,N15,1500.0
src-L1300-03,['S1701'],N17,dest-L1300-03,N17,1500.0
src-L1300-03,['S1702'],N19,dest-L1300-03,N19,1500.0
src-L1300-03,['S1703'],N21,dest-L1300-03,N21,1500.0
src-L1300-03,['S1704'],N23,dest-L1300-03,N23,1500.0
src-L1300-03,['S1705'],P1,dest-L1300-03,P1,1500.0
src-L1300-03,['S1706'],P3,dest-L1300-03,P3,1500.0
src-L1300-03,['S1708'],P5,dest-L1300-03,P5,1500.0
src-L1300-03,['S1709'],P7,dest-L1300-03,P7,1500.0
src-L1300-04,['S1712'],B2,dest-L1300-04,B2,1500.0
src-L1300-04,['S1713'],B4,dest-L1300-04,B4,1500.0
src-L1300-04,['S1714'],B6,dest-L1300-04,B6,1500.0
src-L1300-04,['S1715'],B8,dest-L1300-04,B8,1500.0
src-L1300-04,['S1716'],B10,dest-L1300-04,B10,1500.0
src-L1300-04,['S1718'],B12,dest-L1300-04,B12,1500.0
src-L1300-04,['S1719'],B14,dest-L1300-04,B14,1500.0
src-L1300-04,['S1721'],B16,dest-L1300-04,B16,1500.0
src-L1300-04,['S1723'],B18,dest-L1300-04,B18,1500.0
src-L1300-04,['S1725'],B20,dest-L1300-04,B20,1500.0
src-L1300-04,['S1727'],B22,dest-L1300-04,B22,1500.0
src-L1300-04,['S1729'],B24,dest-L1300-04,B24,1500.0
src-L1300-04,['S1730'],D2,dest-L1300-04,D2,1500.0
src-L1300-04,['S1732'],D4,dest-L1300-04,D4,1500.0
src-L1300-04,['S1733'],D6,dest-L1300-04,D6,1500.0
src-L1300-04,['S1734'],D8,dest-L1300-04,D8,1500.0
src-L1300-04,['S1735'],D10,dest-L1300-04,D10,1500.0
src-L1300-04,['S1736'],D12,dest-L1300-04,D12,1500.0
src-L1300-04,['S1737'],D14,dest-L1300-04,D14,1500.0
src-L1300-04,['S1738'],D16,dest-L1300-04,D16,1500.0
src-L1300-04,['S1739'],D18,dest-L1300-04,D18,1500.0
src-L1300-04,['S1740'],D20,dest-L1300-04,D20,1500.0
src-L1300-04,['S1741'],D22,dest-L1300-04,D22,1500.0
src-L1300-04,['S1742'],D24,dest-L1300-04,D24,1500.0
src-L1300-04,['S1743'],F2,dest-L1300-04,F2,1500.0
src-L1300-04,['S1744'],F4,dest-L1300-04,F4,1500.0
src-L1300-04,['S1747'],F6,dest-L1300-04,F6,1500.0
src-L1300-04,['S1748'],F8,dest-L1300-04,F8,1500.0
src-L1300-04,['S1754'],F10,dest-L1300-04,F10,1500.0
src-L1300-04,['S1756'],F12,dest-L1300-04,F12,1500.0
src-L1300-04,['S1759'],F14,dest-L1300-04,F14,1500.0
src-L1300-04,['S1760'],F16,dest-L1300-04,F16,1500.0
src-L1300-04,['S1761'],F18,dest-L1300-04,F18,1500.0
src-L1300-04,['S1762'],F20,dest-L1300-04,F20,1500.0
src-L1300-04,['S1763'],F22,dest-L1300-04,F22,1500.0
src-L1300-04,['S1764'],F24,dest-L1300-04,F24,1500.0
src-L1300-04,['S1767'],H2,dest-L1300-04,H2,1500.0
src-L1300-04,['S1768'],H4,dest-L1300-04,H4,1500.0
src-L1300-04,['S1770'],H6,dest-L1300-04,H6,1500.0
src-L1300-04,['S1771'],H8,dest-L1300-04,H8,1500.0
src-L1300-04,['S1773'],H10,dest-L1300-04,H10,1500.0
src-L1300-04,['S1776'],H12,dest-L1300-04,H12,1500.0
src-L1300-04,['S1777'],H14,dest-L1300-04,H14,1500.0
src-L1300-04,['S1778'],H16,dest-L1300-04,H16,1500.0
src-L1300-04,['S1782'],H18,dest-L1300-04,H18,1500.0
src-L1300-04,['S1784'],H20,dest-L1300-04,H20,1500.0
src-L1300-04,['S1786'],H22,dest-L1300-04,H22,1500.0
src-L1300-04,['S1787'],H24,dest-L1300-04,H24,1500.0
src-L1300-04,['S1790'],J2,dest-L1300-04,J2,1500.0
src-L1300-04,['S1792'],J4,dest-L1300-04,J4,1500.0
src-L1300-04,['S1793'],J6,dest-L1300-04,J6,1500.0
src-L1300-04,['S1794'],J8,dest-L1300-04,J8,1500.0
src-L1300-04,['S1799'],J10,dest-L1300-04,J10,1500.0
src-L1300-04,['S1801'],J12,dest-L1300-04,J12,1500.0
src-L1300-04,['S1802'],J14,dest-L1300-04,J14,1500.0
src-L1300-04,['S1805'],J16,dest-L1300-04,J16,1500.0
src-L1300-04,['S1806'],J18,dest-L1300-04,J18,1500.0
src-L1300-04,['S1807'],J20,dest-L1300-04,J20,1500.0
src-L1300-04,['S1808'],J22,dest-L1300-04,J22,1500.0
src-L1300-04,['S1811'],J24,dest-L1300-04,J24,1500.0
src-L1300-04,['S1813'],L2,dest-L1300-04,L2,1500.0
src-L1300-04,['S1816'],L4,dest-L1300-04,L4,1500.0
src-L1300-04,['S1823'],L6,dest-L1300-04,L6,1500.0
src-L1300-04,['S1825'],L8,dest-L1300-04,L8,1500.0
src-L1300-04,['S1827'],L10,dest-L1300-04,L10,1500.0
src-L1300-04,['S1828'],L12,dest-L1300-04,L12,1500.0
src-L1300-04,['S1829'],L14,dest-L1300-04,L14,1500.0
src-L1300-04,['S1830'],L16,dest-L1300-04,L16,1500.0
src-L1300-04,['S1831'],L18,dest-L1300-04,L18,1500.0
src-L1300-04,['S1832'],L20,dest-L1300-04,L20,1500.0
src-L1300-04,['S1833'],L22,dest-L1300-04,L22,1500.0
src-L1300-04,['S1835'],L24,dest-L1300-04,L24,1500.0
src-L1300-04,['S1836'],N2,dest-L1300-04,N2,1500.0
src-L1300-04,['S1839'],N4,dest-L1300-04,N4,1500.0
src-L1300-04,['S1840'],N6,dest-L1300-04,N6,1500.0
src-L1300-04,['S1843'],N8,dest-L1300-04,N8,1500.0
src-L1300-04,['S1845'],N10,dest-L1300-04,N10,1500.0
src-L1300-04,['S1847'],N12,dest-L1300-04,N12,1500.0
src-L1300-04,['S1848'],N14,dest-L1300-04,N14,1500.0
src-L1300-04,['S1849'],N16,dest-L1300-04,N16,1500.0
src-L1300-04,['S1854'],N18,dest-L1300-04,N18,1500.0
src-L1300-04,['S1855'],N20,dest-L1300-04,N20,1500.0
src-L1300-04,['S1856'],N22,dest-L1300-04,N22,1500.0
src-L1300-04,['S1859'],N24,dest-L1300-04,N24,1500.0
src-L1300-04,['S1865'],P2,dest-L1300-04,P2,1500.0
src-L1300-04,['S1866'],P4,dest-L1300-04,P4,1500.0
src-L1300-04,['S1869'],P6,dest-L1300-04,P6,1500.0
src-L1300-04,['S1876'],P8,dest-L1300-04,P8,1500.0
